日期,搜尋關鍵字,鞋款類別,平台,商品名稱,商品連結,價格,資料來源
2026-05-21,Jordan,女鞋,PChome,Nike Jordan/Dunk 系列 男女鞋 運動 休閒鞋 553558007 DV4024002 DV0833600 DZ2794102,https://24h.pchome.com.tw/prod/DXAX69-A900I7ZPN,2112,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 喬丹 低筒 AIR JORDAN 1 LOW 男鞋 藍白黑紅 AJ1 低 多款(553558-040&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13831720&Area=search&mdiv=403&oid=1_2&cid=index&kw=Jordan,2099,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 喬丹 低筒 AIR JORDAN 1 LOW 男鞋 藍白黑紅 AJ1 低 多款(553558-040&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13831720&Area=search&mdiv=403&oid=1_1&cid=index&kw=Jordan1,2099,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】籃球鞋 運動鞋 AIR JORDAN 1 LOW 男款 黑(553558040),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11242241&Area=search&mdiv=403&oid=1_9&cid=index&kw=Jordan,1999,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】籃球鞋 運動鞋 AIR JORDAN 1 LOW 男款 黑(553558040),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11242241&Area=search&mdiv=403&oid=1_3&cid=index&kw=Jordan1,1999,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 喬丹 低筒 AIR JORDAN 1 LOW 男鞋 藍白黑紅 AJ1 低筒 多款(FN5214-141&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11984036&Area=search&mdiv=403&oid=1_6&cid=index&kw=Jordan,2099,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 喬丹 低筒 AIR JORDAN 1 LOW 男鞋 藍白黑紅 AJ1 低筒 多款(FN5214-141&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11984036&Area=search&mdiv=403&oid=1_2&cid=index&kw=Jordan1,2099,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】籃球鞋 運動鞋 AIR JORDAN 1 LOW SE 男鞋 灰藍白(FZ5042041),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12594077&Area=search&mdiv=403&oid=1_15&cid=index&kw=Jordan1,2271,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 情侶鞋 AIR FORCE 1/JORDAN 1/DUNK 男鞋 AF1 AJ1 復古 黑白 多款(IR7011-121&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15155029&Area=search&mdiv=403&oid=1_19&cid=index&kw=Jordan,2299,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 情侶鞋 AIR FORCE 1/JORDAN 1/DUNK 男鞋 AF1 AJ1 復古 黑白 多款(IR7011-121&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15155029&Area=search&mdiv=403&oid=1_18&cid=index&kw=Dunk,2299,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 情侶鞋 AIR FORCE 1/JORDAN 1/DUNK 男鞋 AF1 AJ1 復古 黑白 多款(IR7011-121&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15155029&Area=search&mdiv=403&oid=1_21&cid=index&kw=Air%2BForce%2B1,2299,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 情侶鞋 AIR FORCE 1/JORDAN 1/DUNK 男鞋 AF1 AJ1 復古 黑白 多款(IR7011-121&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15155029&Area=search&mdiv=403&oid=1_13&cid=index&kw=Jordan1,2299,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】休閒鞋 男鞋 運動鞋 喬丹 AIR JORDAN 1 LOW 紅黑 553558-606,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14794536&Area=search&mdiv=403&oid=1_20&cid=index&kw=Jordan1,2279,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 女鞋 男鞋 AIR JORDAN 1 LOW Wolf Grey White 灰白 AJ1 小Dior(DC0774105),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13372937&Area=search&mdiv=403&oid=1_5&cid=index&kw=Jordan1,2422,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】AIR JORDAN 1 RETRO LOW OG 男鞋 休閒鞋 運動鞋 小閃電 皇家藍(CZ0790140),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14284795&Area=search&mdiv=403&oid=1_23&cid=index&kw=Jordan,2421,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】AIR JORDAN 1 RETRO LOW OG 男鞋 休閒鞋 運動鞋 小閃電 皇家藍(CZ0790140),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14284795&Area=search&mdiv=403&oid=1_16&cid=index&kw=Jordan1,2421,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 1 LOW 喬丹 緩震 氣墊 抓地 經典 AJ1 藍白 (553558400),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14960710&Area=search&mdiv=403&oid=1_17&cid=index&kw=Jordan1,2359,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 1 MID 喬丹 AJ1 紅頭 白紅色(DQ8426105),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14681315&Area=search&mdiv=403&oid=1_8&cid=index&kw=Jordan1,2788,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 1 MID 喬丹 AJ1 紅頭 白紅色(DQ8426105),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14681315&Area=search&mdiv=403&oid=1_13&cid=index&kw=Jordan,2788,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】休閒鞋 Air Jordan 11 Retro Low 男鞋 北卡藍 AJ11 FV5104-100,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15204170&Area=search&mdiv=403&oid=1_22&cid=index&kw=Jordan,4921,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,休閒鞋 Air Jordan 1 Low Bred 男鞋 黑 紅 AJ1 低筒 一代 553558-067,https://24h.pchome.com.tw/prod/DXAX69-A900I9HKC,1960,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,AIR JORDAN 1 LOW SE 男鞋 籃球鞋 白藍-FN5214141,https://24h.pchome.com.tw/prod/DXBY2L-A900HGWFU,1987,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,休閒鞋 Air Jordan 1 Low 男鞋 黑 橘 扣碎 AJ1 一代 553558-081,https://24h.pchome.com.tw/prod/DXAX69-A900J1CT3,2046,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】Air Jordan 13 Retro 2026 OG 白紅黑 黑豹 芝加哥 運動鞋 男鞋 414571-102,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15030926&Area=search&mdiv=403&oid=1_18&cid=index&kw=Jordan,5685,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,休閒鞋 Air Jordan 1 Low SE 男鞋 藍 紅 Motion AJ1 低筒  HM3711-144,https://24h.pchome.com.tw/prod/DXAX69-A900JA0RW,2218,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,休閒鞋 Air Jordan 1 Low OG 男鞋 深藍 紅 AJ1 一代 低筒 HQ2993-100,https://24h.pchome.com.tw/prod/DXAX69-A900I1SRO,2218,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,Air Jordan 1 Low SE 漆皮 藍灰 低筒 灰調 休閒鞋 男鞋 HF3148-011,https://24h.pchome.com.tw/prod/DXAX69-A900I97CD,2261,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,休閒鞋 Air Jordan 1 Low SE 男鞋 黑綠 Black Cat Mascot AJ1 HM3690-001,https://24h.pchome.com.tw/prod/DXAX69-A900IW24H,2304,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】Air Jordan 13 Retro 2026 OG 白紅黑 黑豹 芝加哥 運動鞋 男鞋 414571-102, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001887,5599,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】AIR JORDAN 11 RETRO RA 男鞋 籃球鞋 運動鞋 AJ11 喬丹 米藍(IH0296400),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14583949&Area=search&mdiv=403&oid=1_15&cid=index&kw=Jordan,4788,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,休閒鞋 Air Jordan 1 Low SE 男鞋 Black Toe 黑 紅 AJ1 IB8971-106,https://24h.pchome.com.tw/prod/DXAX69-A900IOXR8,2562,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,Nike Air Jordan 1 Low SE Glacier Blue 冰川藍 果凍底 休閒鞋 男鞋 HJ5999-400,https://24h.pchome.com.tw/prod/DXAX69-A900IVEGE,2989,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,AIR JORDAN 1 LOW 男鞋 籃球鞋 白黑 奶茶-553558153,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I16,2996,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,AIR JORDAN 1 LOW SE 男鞋 籃球鞋 白 冰川藍-HJ5999400,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I85,2996,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,休閒鞋 Air Jordan 1 High OG 男鞋 UNC Reimagined 藍 AJ1 DZ5485-402,https://24h.pchome.com.tw/prod/DXAX69-A900J0L0M,3580,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】穆勒鞋 Air Jordan 1 Mule Golf 男鞋 女鞋 限量 經典 高爾夫 FJ1214-004 FJ1214-101,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15242858&Area=search&mdiv=403&oid=1_11&cid=index&kw=Jordan1,3511,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】穆勒鞋 Air Jordan 1 Mule Golf 男鞋 女鞋 限量 經典 高爾夫 FJ1214-004 FJ1214-101,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15242858&Area=search&mdiv=403&oid=1_14&cid=index&kw=Jordan,3511,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,休閒鞋 Wmns Air Jordan 11 Retro Low 女鞋 男鞋 Igloo 蒂芬妮綠 AH7860-103,https://24h.pchome.com.tw/prod/DXAX69-A900IXE2T,3680,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,Jordan 1 Retro High OG UNC Reimagined 北卡藍 高筒 男鞋 DZ5485-402,https://24h.pchome.com.tw/prod/DXAX69-A900ISDJ6,4021,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,休閒鞋 Air Jordan 1 Retro High OG 男鞋 橘 黑 喬丹 灌碎 扣碎 AJ1 DZ5485-008,https://24h.pchome.com.tw/prod/DXAX69-A900J2RRN,4280,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,高爾夫球鞋 Air Jordan 1 High Golf 男鞋 防水 黃 黑 Pollen 休閒鞋 DQ0660-700,https://24h.pchome.com.tw/prod/DXAX2B-A900J1R65,4410,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,Air Jordan 1 Mid SE GC 喜慶 紅白黑 金勾 AJ1 黑白 中國風 休閒鞋 男鞋 DV0576-176,https://24h.pchome.com.tw/prod/DXAX69-A900I9YH2,4682,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】Air Jordan 11 Low University Blue 北卡藍 白藍 復古籃球鞋 男鞋 FV5104-100,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15252365&Area=search&mdiv=403&oid=1_16&cid=index&kw=Jordan,4619,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,AIR JORDAN 1 RETRO HIGH OG 男鞋 籃球鞋 北卡藍 白藍色-DZ5485402,https://24h.pchome.com.tw/prod/DXAX7S-A900IUZI0,4890,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,Wmns Air Jordan 1 Retro Low OG 'UNC' 女鞋 男鞋 藍 黑 白 AJ1 低筒 休閒鞋 CZ0775-104,https://24h.pchome.com.tw/prod/DXAX2B-A900IWVUU,5499,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,Air Jordan 1 Retro Low OG Year of the Dragon 龍年限定 青龍 休閒鞋 男鞋 FN3727-100,https://24h.pchome.com.tw/prod/DXAX2I-A900H2YM5,6374,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,Jordan 1 OG Dark Marina Blue 男鞋 黑色 藍色 AJ1 經典 高筒 休閒鞋 555088-404,https://24h.pchome.com.tw/prod/DXAX2E-A900F2VE7,6380,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,Air Jordan 1 男鞋 AJ1 黑色 白色 紅色 經典 高筒 籃球鞋 休閒鞋 555088-161,https://24h.pchome.com.tw/prod/DXAX2E-A900F2VEN,6480,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,Nike Air Jordan 11 Retro Low Bred 黑紅 亮面 低筒 休閒鞋 男鞋 528895-012,https://24h.pchome.com.tw/prod/DXAX69-A900IUWYD,6846,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【NIKE 耐吉】Nike Air Jordan 1 Low OG Banned 黑紅 禁穿 男鞋 IW6276-001, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001921,4280,已保存價格紀錄
2026-05-21,Jordan1,男鞋,PChome,"Air Jordan 1 Low Wmns ""Wolf Grey"" 女鞋 男鞋 小Dior 小迪奧 灰 白 休閒鞋DC0774-105",https://24h.pchome.com.tw/prod/DXAX2B-A900IWVW6,7380,已保存價格紀錄
2026-05-21,Jordan1,男鞋,momo購物網,【Jordan】CT8013-117 Jordan Air Jordan 12 Retro Taxi 舒適 回彈 高幫 復古籃球鞋 男款 白黑, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620010080,6750,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 板鞋 NIKE DUNK LOW RETRO 男鞋 熊貓 Dior灰 復古 多款(HF5441-107&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14086690&Area=search&mdiv=403&oid=1_1&cid=index&kw=Dunk,2099,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 板鞋 NIKE DUNK LOW RETRO 男鞋 熊貓 Dior灰 復古 多款(HF5441-107&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14086690&Area=search&mdiv=403&oid=1_1&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2099,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 男鞋 NIKE DUNK LOW RETRO SE 板鞋 緩震 亮皮 熊貓 黑白(HQ1965100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14353262&Area=search&mdiv=403&oid=1_21&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2233,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】熊貓出清!!!休閒鞋 Nike Dunk Low Retro 經典款 低筒 黑白 熊貓 男鞋 HF5441-100, https://www.momoshop.com.tw/TP/TP0000087/goodsDetail/TP00000870000054,2099,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】休閒鞋 Dunk Low Retro SE 男鞋 熊貓 毛絨 麂皮 黑 米白(IB2990-100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14325239&Area=search&mdiv=403&oid=1_11&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2322,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 男鞋 女鞋 DUNK LOW RETRO White Black Panda 2025 黑白 熊貓(HF5441100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13674659&Area=search&mdiv=403&oid=1_3&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2454,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 男鞋 女鞋 DUNK LOW RETRO White Black Panda 2025 黑白 熊貓(HF5441100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13674659&Area=search&mdiv=403&oid=1_25&cid=index&kw=Dunk,2454,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】Dunk Low Retro 男鞋 黑白色 熊貓 低筒 Dunk 休閒 皮革 透氣 休閒鞋 HF5441-100,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13663580&Area=search&mdiv=403&oid=1_19&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2451,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】DUNK LOW RETRO 男鞋 休閒鞋 運動鞋 經典 百搭 熊貓 黑白(HF5441100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13836734&Area=search&mdiv=403&oid=1_9&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2517,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】休閒鞋 男鞋 運動鞋 DUNK LOW RETRO SE 毛毛熊貓 IB2990-100,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14433334&Area=search&mdiv=403&oid=1_16&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2166,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】休閒鞋 男鞋 運動鞋 DUNK LOW RETRO SE 熊貓 HQ1965-100,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14433337&Area=search&mdiv=403&oid=1_10&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2166,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】休閒鞋 W Dunk Low 女鞋 男鞋 黑白浮雕 反轉熊貓 馬年 穿搭 潮流 限量 IF3944-001,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14988639&Area=search&mdiv=403&oid=1_17&cid=index&kw=Dunk,4417,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,男鞋,momo購物網,【NIKE 耐吉】休閒鞋 W Dunk Low 女鞋 男鞋 黑白浮雕 反轉熊貓 馬年 穿搭 潮流 限量 IF3944-001,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14988639&Area=search&mdiv=403&oid=1_7&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,4417,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】休閒鞋 運動鞋 NIKE DUNK LOW 女鞋 黑白黃藍米紫 熊貓 魚骨灰 多款(FV1311-100&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12039259&Area=search&mdiv=403&oid=1_6&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2099,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】休閒鞋 運動鞋 NIKE DUNK LOW 女鞋 黑白黃藍米紫 熊貓 魚骨灰 多款(FV1311-100&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12039259&Area=search&mdiv=403&oid=1_10&cid=index&kw=Dunk,2099,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 女鞋 W NIKE DUNK LOW 緩震 抓地力 經典 低筒 熊貓 黑 白(DD1503101),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14270959&Area=search&mdiv=403&oid=1_4&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2089,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 女鞋 W NIKE DUNK LOW 緩震 抓地力 經典 低筒 熊貓 黑 白(DD1503101),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14270959&Area=search&mdiv=403&oid=1_11&cid=index&kw=Dunk,2089,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 W NIKE DUNK LOW 女鞋 復古鞋 經典 熊貓 灰白 多色(DD1503-101&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14581234&Area=search&mdiv=403&oid=1_2&cid=index&kw=Dunk,2099,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 W NIKE DUNK LOW 女鞋 復古鞋 經典 熊貓 灰白 多色(DD1503-101&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14581234&Area=search&mdiv=403&oid=1_2&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2099,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】休閒鞋 Dunk HI Retro 運動 男女鞋 經典款 高筒 熊貓配色 情侶穿搭 皮革 黑 白(DD1399-105),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9774100&Area=search&mdiv=403&oid=1_20&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2356,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 男鞋 女鞋 DUNK LOW RETRO White Black Panda 2025 黑白 熊貓(HF5441100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13674659&Area=search&mdiv=403&oid=1_3&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2454,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】運動鞋 休閒鞋 男鞋 女鞋 DUNK LOW RETRO White Black Panda 2025 黑白 熊貓(HF5441100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13674659&Area=search&mdiv=403&oid=1_25&cid=index&kw=Dunk,2454,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】休閒鞋 熊貓 Dunk Low 女鞋 復刻 Black 黑 白(DD1503-101),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8409346&Area=search&mdiv=403&oid=1_17&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2451,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】休閒鞋 W Dunk Low 女鞋 男鞋 黑白浮雕 反轉熊貓 馬年 穿搭 潮流 限量 IF3944-001,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14988639&Area=search&mdiv=403&oid=1_17&cid=index&kw=Dunk,4417,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,女鞋,momo購物網,【NIKE 耐吉】休閒鞋 W Dunk Low 女鞋 男鞋 黑白浮雕 反轉熊貓 馬年 穿搭 潮流 限量 IF3944-001,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14988639&Area=search&mdiv=403&oid=1_7&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,4417,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,全部,momo購物網,【NIKE 耐吉】童鞋 Dunk Low TDE 熊貓 黑 白 小童 學步鞋 親子鞋 經典款(CW1589-100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10702094&Area=search&mdiv=403&oid=1_18&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,1406,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,全部,momo購物網,【NIKE 耐吉】Nike Dunk Low WHITE BLACK 黑白 熊貓 大童 休閒鞋 CW1590-100,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10312827&Area=search&mdiv=403&oid=1_5&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,1691,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,全部,momo購物網,【NIKE 耐吉】DUNK LOW GS 女鞋 大童 休閒鞋 運動鞋 熊貓 黑白(CW1590100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13437561&Area=search&mdiv=403&oid=1_23&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,1846,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,全部,momo購物網,【NIKE 耐吉】DUNK LOW PS 中童 兒童 休閒鞋 經典 親子 熊貓 黑白(CW1588100),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14563037&Area=search&mdiv=403&oid=1_15&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,1584,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,全部,momo購物網,【NIKE 耐吉】NIKE Dunk Low CW1588-100 親子穿搭 潮流 經典 中童鞋 休閒鞋 低筒 黑白 熊貓, https://www.momoshop.com.tw/TP/TP0003634/goodsDetail/TP00036340000331,1680,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,全部,momo購物網,【NIKE 耐吉】休閒鞋 運動鞋 NIKE DUNK LOW 女鞋 黑白黃藍米紫 熊貓 魚骨灰 多款(FV1311-100&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12039259&Area=search&mdiv=403&oid=1_6&cid=index&kw=NIKE%2Bdunk%2B%E7%86%8A%E8%B2%93,2099,已保存價格紀錄
2026-05-21,NIKE dunk 熊貓,全部,momo購物網,【NIKE 耐吉】休閒鞋 運動鞋 NIKE DUNK LOW 女鞋 黑白黃藍米紫 熊貓 魚骨灰 多款(FV1311-100&),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12039259&Area=search&mdiv=403&oid=1_10&cid=index&kw=Dunk,2099,已保存價格紀錄
